T_max,disp_max,sigma_vm_max,J_in,h_conv,mat_left,mat_right
302.73971553284264,1.2617642267030627e-06,691478.3029864198,6000000.0,300,Cu,Al
301.6209277343978,4.202875248286423e-07,448419.7800450322,6000000.0,300,Cu,Cu
308.54295141026677,2.5082584949735633e-06,3300642.7577612386,6000000.0,300,Cu,Fe
306.32272058805796,1.7464711295476247e-06,2477124.447810525,6000000.0,300,Cu,Ni
313.4112006658365,7.574576513840826e-06,9299816.892552093,6000000.0,300,Fe,Al
308.5429323745922,2.507849617222837e-06,2774947.2910144725,6000000.0,300,Fe,Cu
328.3641752209039,5.270870371226701e-06,10405844.850088233,6000000.0,300,Fe,Fe
323.59949996856307,4.799677833793409e-06,9472297.089357646,6000000.0,300,Fe,Ni
310.1616351417039,5.435955650670284e-06,6655165.455993147,6000000.0,300,Ni,Al
306.32270796340964,1.7462060557961626e-06,2209980.067909676,6000000.0,300,Ni,Cu
323.5995045258391,4.800160432478851e-06,8936273.803906865,6000000.0,300,Ni,Fe
319.0684720094077,3.847717378005519e-06,7907291.654676802,6000000.0,300,Ni,Ni
303.88930732488257,1.4540854853932712e-06,1025364.8647085165,6000000.0,500,Al,Al
302.40462379229194,1.1262947657381556e-06,710409.4854799958,6000000.0,500,Al,Cu
310.7980501250754,6.243150644307916e-06,9144468.782189297,6000000.0,500,Al,Fe
308.2161886860435,4.502452473169437e-06,6584486.1072216835,6000000.0,500,Al,Ni
302.40462573285777,1.1261430188673737e-06,630256.1960688212,6000000.0,500,Cu,Al
301.4616640353357,3.8233180569441634e-07,415410.26300794823,6000000.0,500,Cu,Cu
307.3200157548384,2.1722381759682512e-06,2813247.381058516,6000000.0,500,Cu,Fe
305.42992465218356,1.5175015985767155e-06,2238111.012210931,6000000.0,500,Cu,Ni
310.7980441671901,6.2421483541078194e-06,7437412.181614284,6000000.0,500,Fe,Al
307.3200047644985,2.17188200639891e-06,2505521.732987227,6000000.0,500,Fe,Cu
321.2799422764778,4.061572183230838e-06,8574178.203492098,6000000.0,500,Fe,Fe
317.83864541126746,3.722554883348498e-06,7827045.514575147,6000000.0,500,Fe,Ni
308.2161846576374,4.501740203025361e-06,5347953.242698372,6000000.0,500,Ni,Al
305.42991740230434,1.517270017282996e-06,1996008.1759090798,6000000.0,500,Ni,Cu
317.8386468673057,3.7229225130765347e-06,7404105.34179957,6000000.0,500,Ni,Fe
314.51577102916855,3.004771367701465e-06,6569180.594212684,6000000.0,500,Ni,Ni
308.69401796778544,3.115832470374522e-06,2010935.9176760083,7000000.0,5,Al,Al
304.6892364031777,2.099306937611292e-06,1328093.027618954,7000000.0,5,Al,Cu
328.3425385758985,1.5277322053099158e-05,24195542.70224272,7000000.0,5,Al,Fe
321.20327771750715,1.082603462602283e-05,17117280.893423855,7000000.0,5,Al,Ni
304.6892589927798,2.099018156001374e-06,1112284.455312298,7000000.0,5,Cu,Al
302.6250729892919,6.712564692840863e-07,696162.5569992074,7000000.0,5,Cu,Cu
315.45846099655233,4.433414319832754e-06,5979643.842758804,7000000.0,5,Cu,Fe
311.37412694797086,3.066354773405379e-06,4081586.640684512,7000000.0,5,Cu,Ni
328.34238925048294,1.5274834995811253e-05,19680796.214968957,7000000.0,5,Fe,Al
315.45829413909445,4.4326985704581885e-06,4825200.59287836,7000000.0,5,Fe,Cu
375.3492060442676,1.3206387758309044e-05,22990315.443601042,7000000.0,5,Fe,Fe
360.9800918136956,1.171791272234548e-05,20569483.812551428,7000000.0,5,Fe,Ni
321.20318258434884,1.082429434287995e-05,13904986.784848398,7000000.0,5,Ni,Al
311.3740135163589,3.065893631665883e-06,3643595.808953312,7000000.0,5,Ni,Cu
360.9802089772658,1.1719130037840504e-05,19308796.546048343,7000000.0,5,Ni,Fe
347.925165106456,9.168746675380087e-06,16819758.90424266,7000000.0,5,Ni,Ni
308.6387204059644,3.0975376720870236e-06,2001119.9402495972,7000000.0,10,Al,Al
304.6689056080511,2.091318681730552e-06,1322369.3004467646,7000000.0,10,Al,Cu
328.0805443537866,1.515108295222999e-05,23974965.33872543,7000000.0,10,Al,Fe
321.0143491352118,1.0739952470311743e-05,16966675.654757492,7000000.0,10,Al,Ni
304.66892520317333,2.091031066686246e-06,1108715.3473395146,7000000.0,10,Cu,Al
302.61669522114533,6.692785164198713e-07,694456.1771602301,7000000.0,10,Cu,Cu
315.37214007278425,4.410982395929971e-06,5946830.215684311,7000000.0,10,Cu,Fe
311.31223519641514,3.051268708893036e-06,4066146.09283188,7000000.0,10,Cu,Ni
328.08040192825524,1.5148616882135165e-05,19501362.59510515,7000000.0,10,Fe,Al
315.37198896436735,4.410270142932204e-06,4798675.868741238,7000000.0,10,Fe,Cu
374.17279829222866,1.3016048329952188e-05,22715326.551743053,7000000.0,10,Fe,Fe
360.0753496933477,1.1558659748137728e-05,20336458.46598988,7000000.0,10,Fe,Ni
321.0142583773951,1.0738226368742625e-05,13782626.156260978,7000000.0,10,Ni,Al
311.3121392799707,3.050809758597653e-06,3629772.861496296,7000000.0,10,Ni,Cu
360.0754442951608,1.1559859761072644e-05,19091930.82598461,7000000.0,10,Ni,Fe
347.2578791960618,9.050887743735954e-06,16640252.392991126,7000000.0,10,Ni,Ni
308.42423611104914,3.026524629803732e-06,1962999.74944196,7000000.0,30,Al,Al
304.5893138495292,2.0600029122889155e-06,1299936.0606193382,7000000.0,30,Al,Cu
327.07877816610454,1.4667205004121335e-05,23129880.042413842,7000000.0,30,Al,Fe
320.29068854638456,1.0409511328041613e-05,16388804.818754321,7000000.0,30,Al,Ni
304.5893283810736,2.059719869111409e-06,1094719.433951743,7000000.0,30,Cu,Al
302.58369998531913,6.61485636308294e-07,687731.635098861,7000000.0,30,Cu,Cu
315.0365202043537,4.323516983719406e-06,5818916.5232459605,7000000.0,30,Cu,Fe
311.0713456982282,2.9924115494148892e-06,4005871.3074080953,7000000.0,30,Cu,Ni
327.0786855978962,1.4664819360045135e-05,18813907.96172805,7000000.0,30,Fe,Al
315.03642194475435,4.322818366152472e-06,4695278.085075513,7000000.0,30,Fe,Cu
369.80369382156476,1.2308171585210846e-05,21691382.998547245,7000000.0,30,Fe,Fe
356.70811633310973,1.0963961282263815e-05,19465295.614687055,7000000.0,30,Fe,Ni
320.29062558675645,1.0407839651472393e-05,13313128.928797131,7000000.0,30,Ni,Al
311.07127637024143,2.991961150605022e-06,3575812.663432928,7000000.0,30,Ni,Cu
356.7081719329416,1.0965096715849914e-05,18281167.402796,7000000.0,30,Ni,Fe
344.75984931871346,8.609167546938026e-06,15966753.17362764,7000000.0,30,Ni,Ni
308.2198586757122,2.9587965855820727e-06,1926614.195638674,7000000.0,50,Al,Al
304.51236416696537,2.0296705480052475e-06,1278215.2330860854,7000000.0,50,Al,Cu
326.14544736096883,1.421458892585269e-05,22339996.905353308,7000000.0,50,Al,Fe
319.6147032497524,1.0099720351558623e-05,15847435.612955365,7000000.0,50,Al,Ni
304.51237618624117,2.029391930865743e-06,1081156.4423743142,7000000.0,50,Cu,Al
302.5515032611524,6.538779453719345e-07,681164.3333300287,7000000.0,50,Cu,Cu
314.7156315452187,4.239509832791101e-06,5696109.482391764,7000000.0,50,Cu,Fe
310.84068441847535,2.93583001139043e-06,3947872.896281015,7000000.0,50,Cu,Ni
326.14537191305124,1.421227848376033e-05,18171357.32499088,7000000.0,50,Fe,Al
314.71555043298224,4.2388243155957e-06,4596009.120581857,7000000.0,50,Fe,Cu
365.9085133674403,1.1675595582986533e-05,20774491.466377772,7000000.0,50,Fe,Fe
353.6940341693705,1.0429257001179869e-05,18680555.051280193,7000000.0,50,Fe,Ni
319.61465352653784,1.0098099678969084e-05,12873286.782300891,7000000.0,50,Ni,Al
310.8406286594079,2.9353878362455466e-06,3523890.376808763,7000000.0,50,Ni,Cu
353.6940747305986,1.043033441998929e-05,17550814.621552948,7000000.0,50,Ni,Fe
342.50624742934804,8.209844202862129e-06,15356797.447449999,7000000.0,50,Ni,Ni
307.7487736310614,2.802430753086506e-06,1842492.1894718017,7000000.0,100,Al,Al
304.3307253622838,1.95784812233432e-06,1226816.787218,7000000.0,100,Al,Cu
324.0691832264296,1.32013389336293e-05,20574120.34044688,7000000.0,100,Al,Fe
318.1049137685151,9.403752103506295e-06,14632759.23832418,7000000.0,100,Al,Ni
304.3307339202358,1.9575799763792077e-06,1049013.8415179783,7000000.0,100,Cu,Al
302.47431952709894,6.356267444634393e-07,665398.2585761304,7000000.0,100,Cu,Cu
313.97140488923526,4.043336367134157e-06,5409532.648158685,7000000.0,100,Cu,Fe
310.3044984869952,2.8035040306658593e-06,3812010.0829303917,7000000.0,100,Cu,Ni
324.06913262574955,1.3199196732387719e-05,16734853.899289321,7000000.0,100,Fe,Al
313.9713482022176,4.042681458102875e-06,4364363.390388379,7000000.0,100,Fe,Cu
357.80377162087746,1.0353834990662002e-05,18851645.80122673,7000000.0,100,Fe,Fe
347.37730059734207,9.301924203323985e-06,17020540.951657347,7000000.0,100,Fe,Ni
318.1048804999238,9.402245936374927e-06,11886403.66506807,7000000.0,100,Ni,Al
310.3044605752761,2.803081099109112e-06,3402261.1203527167,7000000.0,100,Ni,Cu
347.37732423731376,9.302879491599497e-06,16005775.016095618,7000000.0,100,Ni,Fe
337.7346007117877,7.361170413069053e-06,14056287.329371627,7000000.0,100,Ni,Ni
306.29516169341366,2.3171163605344514e-06,1580071.838559503,7000000.0,300,Al,Al
303.7290529109472,1.7176345413781285e-06,1063433.9598253444,7000000.0,300,Al,Cu
318.254152225041,1.0311503730024586e-05,15562671.899092732,7000000.0,300,Al,Fe
313.8311266204322,7.400116948058266e-06,11152071.16561539,7000000.0,300,Al,Ni
303.72905725167783,1.7174013080173993e-06,941178.8009662961,7000000.0,300,Cu,Al
302.20626274393334,5.720580184708463e-07,610349.1435809231,7000000.0,300,Cu,Cu
311.62790608414554,3.4140185063527742e-06,4492541.530588631,7000000.0,300,Cu,Fe
308.60592524356645,2.3771412591995994e-06,3371641.6090117935,7000000.0,300,Cu,Ni
318.2541342399689,1.0309840255297237e-05,12658084.104020096,7000000.0,300,Fe,Al
311.62788017009035,3.4134619768197764e-06,3777011.5888396017,7000000.0,300,Fe,Cu
338.6067940504093,7.174240227482355e-06,14163511.046031887,7000000.0,300,Fe,Fe
332.12154162482096,6.532894829504317e-06,12892848.8163901,7000000.0,300,Fe,Ni
313.83111449893096,7.3989396360098745e-06,9058419.648776455,7000000.0,300,Ni,Al
308.6059080551239,2.376780462909186e-06,3008028.423997721,7000000.0,300,Ni,Cu
332.1215478267364,6.5335516997569915e-06,12163261.56657714,7000000.0,300,Ni,Fe
325.95430912504395,5.237170875804797e-06,10762702.530391747,7000000.0,300,Ni,Ni
305.29377941422246,1.979171910648938e-06,1395635.5102872914,7000000.0,500,Al,Al
303.27296015651507,1.5330123178167963e-06,966946.2427130244,7000000.0,500,Al,Cu
314.6973460029451,8.497621709989978e-06,12446638.064100798,7000000.0,500,Al,Fe
311.1831457116827,6.1283380884646056e-06,8962217.20156478,7000000.0,500,Al,Ni
303.2729628018019,1.5328057751730036e-06,857848.7110111943,7000000.0,500,Cu,Al
301.9894871539454,5.203960675197878e-07,565419.5232440882,7000000.0,500,Cu,Cu
309.963354775613,2.956657516654908e-06,3829142.267953751,7000000.0,500,Cu,Fe
307.39073077541246,2.06548828651633e-06,3046317.766139784,7000000.0,500,Cu,Ni
314.6973378945358,8.496257482302567e-06,10123144.358529383,7000000.0,500,Fe,Al
309.96333981272744,2.9561727289749895e-06,3410293.4683671305,7000000.0,500,Fe,Cu
328.9643658761649,5.5282510271721395e-06,11670409.221528158,7000000.0,500,Fe,Fe
324.28037847719537,5.066810813588405e-06,10653478.617342284,7000000.0,500,Fe,Ni
311.183140228838,6.12736860999482e-06,7279158.580594815,7000000.0,500,Ni,Al
307.390720903254,2.0651730773435957e-06,2716788.90449982,7000000.0,500,Ni,Cu
324.28038045820057,5.0673111983500575e-06,10077810.04871203,7000000.0,500,Ni,Fe
319.7575772350064,4.089827695067819e-06,8941384.698026475,7000000.0,500,Ni,Ni
311.35545203937477,4.069658736793686e-06,2626528.545528731,8000000.0,5,Al,Al
306.1247169285543,2.74195191591147e-06,1734652.1159418747,8000000.0,5,Al,Cu
337.01882589410866,1.9954053293377177e-05,31602341.4878411,8000000.0,5,Al,Fe
327.694077018985,1.4140126858496095e-05,22357264.84052739,8000000.0,5,Al,Ni
306.12474643808144,2.741574733780552e-06,1452779.6964098047,8000000.0,5,Cu,Al
303.42866675573737,8.767431421054419e-07,909273.5423795885,8000000.0,5,Cu,Cu
320.19064293194276,5.790581968010344e-06,7810147.059014086,8000000.0,5,Cu,Fe
314.8560025427695,4.005034805577155e-06,5331051.938310336,8000000.0,5,Cu,Ni
337.018630858386,1.995080489295697e-05,25705529.750621744,8000000.0,5,Fe,Al
320.190424990673,5.789647110085667e-06,6302302.812846096,8000000.0,5,Fe,Cu
398.4152895269816,1.7249159521045384e-05,30028167.110104058,8000000.0,5,Fe,Fe
379.64746686024125,1.5305028862121006e-05,26866264.571965136,8000000.0,5,Fe,Ni
327.69395276394465,1.4137853836065843e-05,18161615.392930567,8000000.0,5,Ni,Al
314.85585438166316,4.004432496415487e-06,4758982.279171589,8000000.0,5,Ni,Cu
379.64761988859544,1.5306618824931865e-05,25219652.631711543,8000000.0,5,Ni,Fe
362.59613401827073,1.197550586200131e-05,21968664.691784777,8000000.0,5,Ni,Ni
311.28322665236306,4.045763490001166e-06,2613707.67702281,8000000.0,10,Al,Al
306.0981624206337,2.7315182755754864e-06,1727176.2273904108,8000000.0,10,Al,Cu
336.67662935899847,1.978916956972926e-05,31314240.44149795,8000000.0,10,Al,Fe
327.4473131563431,1.4027693022437627e-05,22160555.957310863,8000000.0,10,Al,Ni
306.09818801900025,2.7311426171176087e-06,1448118.004356678,8000000.0,10,Cu,Al
303.41772436477174,8.7415969348605e-07,907044.8013834192,8000000.0,10,Cu,Cu
320.0778972356606,5.761283128646725e-06,7767288.44408354,8000000.0,10,Cu,Fe
314.7751643367324,3.985330558070819e-06,5310884.692158844,8000000.0,10,Cu,Ni
336.6764433353598,1.9785948581141517e-05,25471167.471520633,8000000.0,10,Fe,Al
320.0776998645979,5.760352837426023e-06,6267658.275217937,8000000.0,10,Fe,Cu
396.8787569528773,1.7000552920737668e-05,29668997.94521435,8000000.0,10,Fe,Fe
378.4657628663404,1.5097024977446792e-05,26561904.93565242,8000000.0,10,Fe,Ni
327.4471946159979,1.4025438522855168e-05,18001797.428994056,8000000.0,10,Ni,Al
314.77503905260517,3.984731111209871e-06,4740927.8172149295,8000000.0,10,Ni,Cu
378.4658864263035,1.5098592341000028e-05,24936399.446336597,8000000.0,10,Ni,Fe
361.72457691093035,1.182156766559243e-05,21734207.207753755,8000000.0,10,Ni,Ni
311.0030838998553,3.953011761321028e-06,2563918.040062687,8000000.0,30,Al,Al
305.9942058381715,2.6906160461394048e-06,1697875.6692782703,8000000.0,30,Al,Cu
335.3682000526656,1.915716571916328e-05,30210455.564706717,8000000.0,30,Al,Fe
326.5021238158301,1.3596096428456211e-05,21405785.88579994,8000000.0,30,Al,Ni
305.99422482277333,2.690246359058088e-06,1429837.6276859036,8000000.0,30,Cu,Al
303.3746285465447,8.639812378255484e-07,898261.7260286881,8000000.0,30,Cu,Cu
319.6395365911263,5.647042590228671e-06,7600217.4988413835,8000000.0,30,Cu,Fe
314.4605331553944,3.908455900780523e-06,5232158.441792333,8000000.0,30,Cu,Ni
335.3680791487482,1.9154049776783444e-05,24573267.542196695,8000000.0,30,Fe,Al
319.6394082472375,5.646130108589077e-06,6132608.108833415,8000000.0,30,Fe,Cu
391.1721715217359,1.6075979213310017e-05,28331602.283880625,8000000.0,30,Fe,Fe
374.0677437834569,1.4320275960773156e-05,25424059.578815944,8000000.0,30,Fe,Ni
326.5020415833127,1.3593913014589657e-05,17388576.560483065,8000000.0,30,Ni,Al
314.46044259919483,3.907867623243709e-06,4670449.191192315,8000000.0,30,Ni,Cu
374.0678164021022,1.4321758975799166e-05,23877443.138479397,8000000.0,30,Ni,Fe
358.46184400976983,1.1244627000364291e-05,20854534.757938925,8000000.0,30,Ni,Ni
310.73614194346584,3.864550642316525e-06,2516394.051398424,8000000.0,50,Al,Al
305.89370013038575,2.6509982642366082e-06,1669505.6088395724,8000000.0,50,Al,Cu
334.14915573580544,1.8565993698575894e-05,29178771.467368025,8000000.0,50,Al,Fe
325.61920424473095,1.3191471479576507e-05,20698691.41293369,8000000.0,50,Al,Ni
305.89371583360133,2.6506343580783815e-06,1412122.6999063443,8000000.0,50,Cu,Al
303.33257568234177,8.540446619165304e-07,889684.025768263,8000000.0,50,Cu,Cu
319.2204167098536,5.537318964541775e-06,7439816.465899469,8000000.0,50,Cu,Fe
314.15926127981925,3.834553483776694e-06,5156405.415029494,8000000.0,50,Cu,Ni
334.149057192996,1.8562975979148444e-05,23734017.730911937,8000000.0,50,Fe,Al
319.22031076258264,5.5364235936050225e-06,6002950.685854296,8000000.0,50,Fe,Cu
386.08458888785515,1.5249757496130402e-05,27134029.670452747,8000000.0,50,Fe,Fe
370.13098340632433,1.3621886695683805e-05,24399092.312327843,8000000.0,50,Fe,Ni
325.6191393005484,1.3189354683124474e-05,16814088.858896695,8000000.0,50,Ni,Al
314.15918844636934,3.833975947369773e-06,4602632.327055817,8000000.0,50,Ni,Cu
370.131036382821,1.3623293936325963e-05,22923512.975250144,8000000.0,50,Ni,Fe
355.51836399102666,1.0723061816270161e-05,20057857.89110683,8000000.0,50,Ni,Ni
310.1208471914279,3.660317718298384e-06,2406520.410731178,8000000.0,100,Al,Al
305.65645761030584,2.5571893818537022e-06,1602372.9449410732,8000000.0,100,Al,Cu
331.4373005398239,1.7242565137391384e-05,26872320.44396992,8000000.0,100,Al,Fe
323.64723431009355,1.228245172704807e-05,19112175.331815172,8000000.0,100,Al,Ni
305.6564687923499,2.556839152242641e-06,1370140.5273701667,8000000.0,100,Cu,Al
303.23176427475966,8.302063587217951e-07,869091.6016207845,8000000.0,100,Cu,Cu
318.2483655674057,5.281092397160501e-06,7065512.029373461,8000000.0,100,Cu,Fe
313.45893679786826,3.6617195497572696e-06,4978951.944511576,8000000.0,100,Cu,Ni
331.43723445046317,1.723976716107396e-05,21857768.358634092,8000000.0,100,Fe,Al
318.2482915228075,5.280237004332084e-06,5700392.997567143,8000000.0,100,Fe,Cu
375.4988037494858,1.3523376314317924e-05,24622557.78126584,8000000.0,100,Fe,Fe
361.8805558834753,1.2149452020893973e-05,22230910.631126147,8000000.0,100,Fe,Ni
323.64719085765137,1.228048448873752e-05,15525098.664997831,8000000.0,100,Ni,Al
313.4588872756309,3.661167147935483e-06,4443769.624814923,8000000.0,100,Ni,Cu
361.8805867588534,1.215069974412496e-05,20905502.061965972,8000000.0,100,Ni,Fe
349.2860090943301,9.614589927505552e-06,18359232.43066118,8000000.0,100,Ni,Ni
308.2222520075534,3.0264376953695545e-06,2063767.2993339207,8000000.0,300,Al,Al
304.87059971552276,2.2434410315613193e-06,1388974.9666395092,8000000.0,300,Al,Cu
323.8421580075515,1.3468086504187974e-05,20326755.132935394,8000000.0,300,Al,Fe
318.0651449737654,9.665458870929869e-06,14565970.502111938,8000000.0,300,Al,Ni
304.87060538879564,2.2431364018412773e-06,1229294.7601738628,8000000.0,300,Cu,Al
302.8816492933966,7.471778188269119e-07,797190.7168901177,8000000.0,300,Cu,Cu
315.18746916939074,4.459126211790292e-06,5867809.345391895,8000000.0,300,Cu,Fe
311.2403921537689,3.104837562644344e-06,4403776.795011166,8000000.0,300,Cu,Ni
323.84213451781477,1.3465913803133215e-05,16533007.809555106,8000000.0,300,Fe,Al
315.1874353187407,4.458399314815565e-06,4933239.624791864,8000000.0,300,Fe,Cu
350.42520039214656,9.370436215469635e-06,18499279.73365952,8000000.0,300,Fe,Fe
341.9546666128106,8.532760593786398e-06,16839639.27065719,8000000.0,300,Fe,Ni
318.0651291418854,9.663921157555741e-06,11831405.255824912,8000000.0,300,Ni,Al
311.24036969940875,3.1043663172705016e-06,3928853.4502531798,8000000.0,300,Ni,Cu
341.9546747123879,8.533618546616292e-06,15886708.985042924,8000000.0,300,Ni,Fe
333.8995057969317,6.840386450188552e-06,14057407.386984492,8000000.0,300,Ni,Ni
306.91432413269166,2.5850408628672826e-06,1822870.8705716317,8000000.0,500,Al,Al
304.2748867306191,2.0023018009846814e-06,1262950.1933678694,8000000.0,500,Al,Cu
319.1965335543331,1.1098934478084258e-05,16256833.389370885,8000000.0,500,Al,Fe
314.606557664342,8.004359952265624e-06,11705753.079646826,8000000.0,500,Al,Ni
304.27489018904436,2.0020320324494465e-06,1120455.4590222107,8000000.0,500,Cu,Al
302.5985138292638,6.797009850105966e-07,738507.1312079845,8000000.0,500,Cu,Cu
313.0133613380446,3.861756755908641e-06,5001328.675910387,8000000.0,500,Cu,Fe
309.6531993791388,2.697780618754712e-06,3978864.0206716433,8000000.0,500,Cu,Ni
319.1965229645501,1.1097152630220858e-05,13222066.101115784,8000000.0,500,Fe,Al
313.01334179145357,3.861123562717209e-06,4454260.855345318,8000000.0,500,Fe,Cu
337.831008491188,7.2205727701814294e-06,15242983.473107612,8000000.0,500,Fe,Fe
331.7131473994204,6.617875348480455e-06,13914747.582071317,8000000.0,500,Fe,Ni
314.60655050330035,8.00309369496035e-06,9507472.432016358,8000000.0,500,Ni,Al
309.6531864812722,2.697368915875064e-06,3548458.9759520655,8000000.0,500,Ni,Cu
331.71314998615577,6.6185289121274785e-06,13162853.941305641,8000000.0,500,Ni,Fe
325.80581516481845,5.341815765105922e-06,11678543.27934786,8000000.0,500,Ni,Ni
314.3717439871761,5.150661838735479e-06,3324200.190428944,9000000.0,5,Al,Al
307.7515948573142,3.4702828913184072e-06,2195419.0827091285,9000000.0,5,Al,Cu
346.8519515214144,2.5254348699025135e-05,39996713.44483175,9000000.0,5,Al,Fe
335.0503162273265,1.7896098055299377e-05,28295913.31388574,9000000.0,5,Al,Ni
307.7516322094241,3.4698055219304503e-06,1838674.3029871476,9000000.0,5,Cu,Al
304.33940635770904,1.1096280379697933e-06,1150799.3258119838,9000000.0,5,Cu,Cu
325.55378245871884,7.3287053026111095e-06,9884717.370763961,9000000.0,5,Cu,Fe
318.8021282168751,5.068872175372471e-06,6747112.608955433,9000000.0,5,Cu,Ni
346.85170468067577,2.5250237443056686e-05,32533561.0910135,9000000.0,5,Fe,Al
325.553506622462,7.327522121663599e-06,7976351.995474837,9000000.0,5,Fe,Cu
424.55685080739113,2.183096751881331e-05,38004398.99880286,9000000.0,5,Fe,Fe
400.8038252463266,1.937042715386651e-05,34002616.09930381,9000000.0,5,Fe,Ni
335.0501589674862,1.7893221261676874e-05,22985794.482123047,9000000.0,5,Ni,Al
318.80194069567534,5.068109876464798e-06,6023086.945417868,9000000.0,5,Ni,Cu
400.8040189214353,1.9372439450301896e-05,31918622.862127595,9000000.0,5,Ni,Fe
379.22323211832804,1.5156499606838937e-05,27804091.251000986,9000000.0,5,Ni,Ni
314.28033373161526,5.120419416970455e-06,3307973.7786974553,9000000.0,10,Al,Al
307.717986808228,3.457077815266527e-06,2185957.4112601914,9000000.0,10,Al,Cu
346.41885903157237,2.5045667736227105e-05,39632085.557998255,9000000.0,10,Al,Fe
334.7380057136254,1.775379898151454e-05,28046953.633541804,9000000.0,10,Al,Ni
307.7180192102714,3.4566023742733087e-06,1832774.348976116,9000000.0,10,Cu,Al
304.3255573942147,1.1063583608277863e-06,1147978.5755020883,9000000.0,10,Cu,Cu
325.4110886869197,7.291623959059046e-06,9830474.43627143,9000000.0,10,Cu,Fe
318.6998173624262,5.043933987139162e-06,6721588.438065311,9000000.0,10,Cu,Ni
346.4186235967457,2.504159117335022e-05,32236946.331454396,9000000.0,10,Fe,Al
325.41083888485895,7.290446557852465e-06,7932505.002568391,9000000.0,10,Fe,Cu
422.6121767682786,2.151632479029458e-05,37549825.52447951,9000000.0,10,Fe,Fe
399.3082311290657,1.9107172237330323e-05,33617410.934606165,9000000.0,10,Fe,Ni
334.73785568641415,1.775094563084794e-05,22783524.871450976,9000000.0,10,Ni,Al
318.69965879492446,5.0431753108370895e-06,6000236.767028563,9000000.0,10,Ni,Cu
399.3083875082656,1.9109155931584146e-05,31560130.54940089,9000000.0,10,Ni,Fe
378.12016765444764,1.4961671577029598e-05,27507355.997818094,9000000.0,10,Ni,Ni
313.92577806050235,5.003030510374058e-06,3244958.769433081,9000000.0,30,Al,Al
307.5864167586334,3.4053109311705067e-06,2148873.892422908,9000000.0,30,Al,Cu
344.7628781907701,2.4245787862876836e-05,38235107.82332042,9000000.0,30,Al,Fe
333.5417504545351,1.7207559542259623e-05,27091697.761781055,9000000.0,30,Al,Ni
307.58644079003267,3.4048430476645642e-06,1809638.247251954,9000000.0,30,Cu,Al
304.27101424926656,1.0934762528783344e-06,1136862.4957484188,9000000.0,30,Cu,Cu
324.8562884961361,7.147038277606162e-06,9619025.27117849,9000000.0,30,Cu,Fe
318.30161227351635,4.9466394989950495e-06,6621950.52742865,9000000.0,30,Cu,Ni
344.76272517304704,2.4241844249086033e-05,31100541.733379435,9000000.0,30,Fe,Al
324.85612605671844,7.145883416683687e-06,7761582.13575719,9000000.0,30,Fe,Cu
415.3897795819301,2.0346161191822393e-05,35857184.140595615,9000000.0,30,Fe,Fe
393.7419882271837,1.812409926308388e-05,32177325.404827904,9000000.0,30,Fe,Ni
333.54164637940994,1.7204796159454868e-05,22007417.209717866,9000000.0,30,Ni,Al
318.30149765867617,4.945894958900605e-06,5911037.255984631,9000000.0,30,Ni,Cu
393.74208013381775,1.8125976203741466e-05,30219888.972254775,9000000.0,30,Ni,Fe
373.99077132630015,1.4231481047580755e-05,26394020.55348775,9000000.0,30,Ni,Ni
313.58792964692003,4.891071906615731e-06,3184811.2212606957,9000000.0,50,Al,Al
307.45921422226263,3.3551696759655992e-06,2112968.0346931703,9000000.0,50,Al,Cu
343.220025227287,2.3497585774329696e-05,36929382.63766599,9000000.0,50,Al,Fe
332.42430537237317,1.669545609132969e-05,26196781.319572728,9000000.0,50,Al,Ni
307.4592341006087,3.354709108918726e-06,1787217.7917772278,9000000.0,50,Cu,Al
304.2177910930222,1.080900274000265e-06,1126006.343866352,9000000.0,50,Cu,Cu
324.3258398964397,7.008169313858981e-06,9416017.713873936,9000000.0,50,Cu,Fe
317.92031505600863,4.853106752481252e-06,6526075.602946447,9000000.0,50,Cu,Ni
343.21990051026614,2.3493766473920286e-05,30038366.19096058,9000000.0,50,Fe,Al
324.3257058027966,7.007036108682887e-06,7597484.459826709,9000000.0,50,Fe,Cu
408.95080781099165,1.930047433102687e-05,34341506.30173362,9000000.0,50,Fe,Fe
388.75952587487234,1.7240200349454845e-05,30880101.208184183,9000000.0,50,Fe,Ni
332.42422317775964,1.6692777021166965e-05,21280331.212385543,9000000.0,50,Ni,Al
317.92022287159324,4.852375806644127e-06,5825206.537336085,9000000.0,50,Ni,Cu
388.7595929220064,1.7241981388174227e-05,29012571.10944157,9000000.0,50,Ni,Fe
370.2654294275955,1.357137511146589e-05,25385726.39391842,9000000.0,50,Ni,Ni
312.8091972265096,4.632589612205177e-06,3045752.394825804,9000000.0,100,Al,Al
307.15895415806546,3.2364428093100782e-06,2028003.257024918,9000000.0,100,Al,Cu
339.7878334950053,2.18226215016545e-05,34010280.56128394,9000000.0,100,Al,Fe
329.92853092388333,1.5544977967061736e-05,24188846.904437136,9000000.0,100,Al,Ni
307.15896831407866,3.235999551554652e-06,1734084.1046697176,9000000.0,100,Cu,Al
304.0902016554419,1.0507299215479538e-06,1099944.0570709573,9000000.0,100,Cu,Cu
323.09558766933236,6.6838825645240215e-06,8942288.661417069,9000000.0,100,Cu,Fe
317.03396688352467,4.6343638047278e-06,6301486.054304362,9000000.0,100,Cu,Ni
